Number of Passengers,Travel Distance,Number of Stations,Travel Time,Seat Availability,journey_month,journey_dayofweek,days_before_journey,seat_pressure,route_length_per_stop,is_peak_or_holiday,Class of Travel,Quota,Source Station,Destination Station,Train Type,Special Considerations,Holiday or Peak Season,booking_urgency_bucket,Age of Passengers
3,1978,18,46,55,11,0,244,0.0535714285714285,104.10526315789474,1,Sleeper,Ladies,NJP,NDLS,Shatabdi,No_Special_Consideration,Yes,early,Adult
1,791,2,39,259,9,1,244,0.0038461538461538,263.6666666666667,0,1AC,Premium Tatkal,ADI,UMB,Express,No_Special_Consideration,No,early,Senior Citizen
3,1578,10,5,252,2,4,244,0.0118577075098814,143.45454545454547,0,3AC,Premium Tatkal,CNB,UMB,Rajdhani,Defense Quota,No,early,Adult
5,160,7,37,379,10,0,244,0.0131578947368421,20.0,1,2AC,Ladies,SC,ASR,Superfast,No_Special_Consideration,Yes,early,Adult
5,1285,15,12,224,2,2,244,0.0222222222222222,80.3125,0,2AC,General,ASR,NDLS,Rajdhani,No_Special_Consideration,No,early,Adult
1,952,18,8,448,3,3,244,0.0022271714922048,50.10526315789474,1,3AC,Premium Tatkal,ASR,LKO,Superfast,Defense Quota,Yes,early,Child
4,1040,9,4,12,5,0,244,0.3076923076923077,104.0,0,Sleeper,Ladies,LKO,KOAA,Superfast,No_Special_Consideration,No,early,Adult
2,1037,2,29,211,8,5,244,0.0094339622641509,345.6666666666667,0,2AC,Ladies,PNBE,BSB,Rajdhani,Defense Quota,No,early,Senior Citizen
1,1055,8,12,262,4,3,244,0.0038022813688212,117.22222222222224,0,3AC,Premium Tatkal,JU,KOAA,Superfast,No_Special_Consideration,No,early,Senior Citizen
3,730,7,39,386,7,5,244,0.0077519379844961,91.25,0,1AC,Tatkal,LTT,ADI,Superfast,Senior Citizen,No,early,Adult
4,1892,15,44,125,9,4,244,0.0317460317460317,118.25,0,1AC,General,SBC,UMB,Express,Defense Quota,No,early,Child
4,1371,5,45,368,12,2,244,0.010840108401084,228.5,0,2AC,Premium Tatkal,JHS,JU,Superfast,Senior Citizen,No,early,Child
3,1290,18,12,419,3,5,244,0.0071428571428571,67.89473684210526,1,2AC,Tatkal,CSMT,JP,Express,No_Special_Consideration,Yes,early,Adult
3,1569,13,7,405,1,4,244,0.0073891625615763,112.07142857142856,1,2AC,Tatkal,BSB,UMB,Rajdhani,Defense Quota,Yes,early,Senior Citizen
1,662,17,31,203,6,6,244,0.0049019607843137,36.77777777777778,1,Sleeper,Ladies,BSB,LKO,Rajdhani,No_Special_Consideration,Yes,early,Adult
3,544,13,34,457,2,4,244,0.0065502183406113,38.857142857142854,0,1AC,Ladies,CNB,GKP,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
2,1826,2,21,182,7,4,244,0.0109289617486338,608.6666666666666,0,2AC,Ladies,NDLS,JHS,Rajdhani,No_Special_Consideration,No,early,Adult
4,1011,8,7,404,11,6,244,0.0098765432098765,112.33333333333331,0,Sleeper,Ladies,JP,BSB,Shatabdi,Senior Citizen,No,early,Senior Citizen
1,1651,4,47,409,6,2,244,0.0024390243902439,330.2,1,2AC,General,NDLS,BSB,Rajdhani,Senior Citizen,Yes,early,Child
3,1409,6,12,333,6,4,244,0.0089820359281437,201.28571428571428,1,3AC,Tatkal,BSB,LTT,Shatabdi,Senior Citizen,Yes,early,Child
1,814,8,20,168,6,2,244,0.0059171597633136,90.44444444444444,1,1AC,General,ADI,LTT,Superfast,Defense Quota,Yes,early,Senior Citizen
3,869,14,16,483,2,0,244,0.006198347107438,57.93333333333333,0,2AC,Ladies,BSB,LKO,Express,Senior Citizen,No,early,Senior Citizen
2,505,7,27,68,8,2,244,0.0289855072463768,63.125,0,1AC,General,JP,PNBE,Shatabdi,Defense Quota,No,early,Senior Citizen
5,1487,5,19,215,11,4,244,0.0231481481481481,247.83333333333337,0,3AC,Ladies,MAS,SBC,Express,Defense Quota,No,early,Senior Citizen
2,1387,2,22,284,7,4,244,0.0070175438596491,462.3333333333333,0,2AC,Ladies,LKO,HWH,Rajdhani,Senior Citizen,No,early,Adult
2,450,13,5,462,5,2,244,0.0043196544276457,32.142857142857146,1,2AC,General,JU,BCT,Rajdhani,No_Special_Consideration,Yes,early,Child
3,105,4,37,0,5,6,244,3.0,21.0,0,2AC,Ladies,CSMT,SBC,Rajdhani,No_Special_Consideration,No,early,Adult
2,1878,9,27,141,6,3,244,0.0140845070422535,187.8,0,1AC,Premium Tatkal,NDLS,PNBE,Superfast,Senior Citizen,No,early,Adult
3,1018,3,27,151,1,3,244,0.0197368421052631,254.5,1,1AC,Tatkal,MAS,LKO,Shatabdi,Defense Quota,Yes,early,Adult
4,1827,5,27,34,1,4,244,0.1142857142857142,304.5,1,1AC,Tatkal,LTT,NJP,Superfast,Defense Quota,Yes,early,Adult
4,610,13,42,450,2,6,244,0.0088691796008869,43.57142857142857,1,1AC,Premium Tatkal,BBS,ASR,Shatabdi,No_Special_Consideration,Yes,early,Adult
5,1684,9,22,162,9,6,244,0.0306748466257668,168.4,0,2AC,Tatkal,PNBE,CSMT,Shatabdi,Senior Citizen,No,early,Senior Citizen
2,625,9,35,475,8,2,244,0.0042016806722689,62.5,1,2AC,Premium Tatkal,JP,BSB,Shatabdi,Defense Quota,Yes,early,Senior Citizen
5,725,5,21,222,9,4,244,0.0224215246636771,120.83333333333331,0,2AC,Ladies,BCT,CNB,Rajdhani,Defense Quota,No,early,Child
1,1738,7,12,97,2,1,244,0.010204081632653,217.25,0,1AC,Ladies,JP,HWH,Rajdhani,No_Special_Consideration,No,early,Child
4,1664,15,14,478,2,2,244,0.0083507306889352,104.0,1,Sleeper,Premium Tatkal,LKO,BCT,Rajdhani,No_Special_Consideration,Yes,early,Adult
5,133,17,14,100,9,0,244,0.0495049504950495,7.388888888888889,0,Sleeper,General,UMB,HWH,Express,Defense Quota,No,early,Adult
1,1668,7,43,34,4,6,244,0.0285714285714285,208.5,0,Sleeper,Ladies,BCT,CSMT,Shatabdi,Defense Quota,No,early,Child
5,1057,9,6,381,12,6,244,0.013089005235602,105.7,0,2AC,General,NJP,CNB,Shatabdi,Senior Citizen,No,early,Senior Citizen
5,1222,5,43,71,4,2,244,0.0694444444444444,203.66666666666663,1,Sleeper,Tatkal,BSB,SC,Express,No_Special_Consideration,Yes,early,Child
5,446,15,22,66,7,5,244,0.0746268656716417,27.875,0,1AC,Ladies,PNBE,LKO,Express,Defense Quota,No,early,Senior Citizen
5,1915,15,16,352,4,2,244,0.0141643059490084,119.6875,1,2AC,Ladies,LTT,LKO,Shatabdi,Defense Quota,Yes,early,Adult
5,893,16,15,374,4,1,244,0.0133333333333333,52.52941176470589,1,3AC,Premium Tatkal,GKP,JP,Superfast,Defense Quota,Yes,early,Child
2,1523,2,34,482,11,2,244,0.0041407867494824,507.6666666666667,1,3AC,General,CNB,KOAA,Shatabdi,Defense Quota,Yes,early,Adult
4,1684,13,21,453,3,4,244,0.0088105726872246,120.28571428571428,1,3AC,Premium Tatkal,GKP,SBC,Superfast,Defense Quota,Yes,early,Adult
5,1033,15,19,16,12,4,244,0.2941176470588235,64.5625,0,3AC,Ladies,NJP,JP,Shatabdi,Senior Citizen,No,early,Adult
4,564,14,34,243,7,0,244,0.0163934426229508,37.6,1,3AC,Premium Tatkal,SC,NJP,Superfast,Senior Citizen,Yes,early,Child
5,1547,6,46,189,4,4,244,0.0263157894736842,221.0,1,3AC,Premium Tatkal,NJP,LTT,Superfast,No_Special_Consideration,Yes,early,Child
5,1950,19,14,363,8,0,244,0.0137362637362637,97.5,0,3AC,Ladies,CSMT,SC,Rajdhani,Senior Citizen,No,early,Senior Citizen
2,1056,6,12,376,5,2,244,0.0053050397877984,150.85714285714286,1,Sleeper,Ladies,SC,LKO,Express,No_Special_Consideration,Yes,early,Child
4,591,13,2,231,1,5,244,0.0172413793103448,42.214285714285715,1,3AC,Ladies,PNBE,LKO,Rajdhani,Defense Quota,Yes,early,Adult
5,1526,16,22,4,8,6,244,1.0,89.76470588235294,1,Sleeper,Premium Tatkal,BSB,ASR,Superfast,Senior Citizen,Yes,early,Child
4,143,12,39,51,3,2,244,0.0769230769230769,11.0,1,3AC,Tatkal,NDLS,BBS,Express,No_Special_Consideration,Yes,early,Adult
4,568,14,9,248,3,6,244,0.0160642570281124,37.86666666666667,1,3AC,Ladies,BSB,NDLS,Rajdhani,No_Special_Consideration,Yes,early,Child
1,676,5,29,172,11,5,244,0.0057803468208092,112.66666666666669,1,1AC,Tatkal,MMCT,UMB,Rajdhani,Senior Citizen,Yes,early,Child
1,1328,16,40,151,7,2,244,0.006578947368421,78.11764705882354,1,2AC,Ladies,JP,JHS,Rajdhani,No_Special_Consideration,Yes,early,Child
1,102,8,45,40,5,5,244,0.024390243902439,11.333333333333334,0,Sleeper,Ladies,PNBE,LTT,Superfast,Senior Citizen,No,early,Child
1,920,11,32,28,5,0,244,0.0344827586206896,76.66666666666667,0,Sleeper,Premium Tatkal,NJP,SC,Shatabdi,Defense Quota,No,early,Adult
4,1526,11,14,396,1,3,244,0.0100755667506297,127.16666666666669,0,3AC,Tatkal,MMCT,CSMT,Express,Senior Citizen,No,early,Adult
2,1525,10,27,296,3,4,244,0.0067340067340067,138.63636363636363,1,Sleeper,Ladies,BCT,HWH,Shatabdi,Defense Quota,Yes,early,Child
1,1991,7,41,394,12,1,244,0.0025316455696202,248.875,1,Sleeper,Ladies,BBS,LKO,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
4,1553,15,29,366,3,0,244,0.0108991825613079,97.0625,0,1AC,Ladies,BCT,SBC,Rajdhani,Senior Citizen,No,early,Senior Citizen
1,1872,13,29,162,1,6,244,0.0061349693251533,133.71428571428572,1,1AC,Ladies,NDLS,CNB,Rajdhani,No_Special_Consideration,Yes,early,Child
3,1359,7,46,399,1,5,244,0.0075,169.875,1,3AC,General,HWH,SBC,Rajdhani,No_Special_Consideration,Yes,early,Child
2,785,12,7,357,12,4,244,0.0055865921787709,60.38461538461539,1,Sleeper,Ladies,BSB,JU,Superfast,No_Special_Consideration,Yes,early,Adult
4,385,6,23,245,8,0,244,0.016260162601626,55.0,1,1AC,Tatkal,LKO,BSB,Express,No_Special_Consideration,Yes,early,Senior Citizen
1,1505,12,43,307,11,2,244,0.0032467532467532,115.76923076923076,1,2AC,Ladies,KOAA,JU,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
3,932,4,25,430,5,3,244,0.0069605568445475,186.4,0,1AC,General,KOAA,ASR,Rajdhani,Senior Citizen,No,early,Adult
5,991,3,3,453,2,1,244,0.0110132158590308,247.75,0,1AC,Premium Tatkal,LTT,NDLS,Rajdhani,No_Special_Consideration,No,early,Adult
4,764,6,9,352,3,3,244,0.0113314447592068,109.14285714285714,0,3AC,Ladies,JHS,JP,Express,Defense Quota,No,early,Senior Citizen
5,613,19,40,338,2,4,244,0.0147492625368731,30.65,1,1AC,Tatkal,MMCT,KOAA,Superfast,Defense Quota,Yes,early,Adult
5,994,11,42,393,9,1,244,0.0126903553299492,82.83333333333333,1,1AC,Ladies,LKO,BCT,Rajdhani,Senior Citizen,Yes,early,Child
2,1967,9,47,210,10,2,244,0.0094786729857819,196.7,0,Sleeper,Tatkal,GKP,ASR,Superfast,No_Special_Consideration,No,early,Senior Citizen
2,976,6,35,171,6,4,244,0.0116279069767441,139.42857142857142,1,3AC,Tatkal,PNBE,JHS,Superfast,No_Special_Consideration,Yes,early,Child
1,775,2,8,465,8,1,244,0.0021459227467811,258.3333333333333,0,2AC,Premium Tatkal,MMCT,HWH,Express,No_Special_Consideration,No,early,Adult
5,223,10,26,128,12,6,244,0.0387596899224806,20.272727272727273,1,1AC,General,JU,MMCT,Superfast,Senior Citizen,Yes,early,Adult
2,708,17,28,405,2,2,244,0.0049261083743842,39.333333333333336,0,1AC,Premium Tatkal,JP,KOAA,Shatabdi,Senior Citizen,No,early,Adult
4,360,8,47,300,8,3,244,0.0132890365448504,40.0,0,3AC,Premium Tatkal,UMB,KOAA,Shatabdi,Senior Citizen,No,early,Child
2,1205,9,39,399,7,1,244,0.005,120.5,1,1AC,General,LKO,CSMT,Rajdhani,Senior Citizen,Yes,early,Senior Citizen
3,1576,13,6,29,1,2,244,0.1,112.57142857142856,0,1AC,Ladies,NJP,GKP,Express,Defense Quota,No,early,Adult
5,1958,15,10,330,4,5,244,0.0151057401812688,122.375,1,2AC,Ladies,UMB,CSMT,Shatabdi,Defense Quota,Yes,early,Adult
2,862,3,28,471,10,0,244,0.0042372881355932,215.5,0,2AC,Ladies,ASR,BCT,Superfast,Senior Citizen,No,early,Child
4,908,18,38,94,5,5,244,0.0421052631578947,47.78947368421053,0,3AC,General,NJP,JP,Rajdhani,Defense Quota,No,early,Adult
1,1631,19,36,161,10,3,244,0.0061728395061728,81.55,0,Sleeper,Tatkal,GKP,JHS,Shatabdi,No_Special_Consideration,No,early,Child
2,1091,16,4,395,1,0,244,0.005050505050505,64.17647058823529,1,3AC,General,SBC,JHS,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
1,1097,2,25,110,1,1,244,0.009009009009009,365.6666666666667,1,2AC,Premium Tatkal,BSB,MAS,Shatabdi,No_Special_Consideration,Yes,early,Adult
4,1277,5,8,442,11,0,244,0.0090293453724604,212.83333333333337,0,2AC,General,UMB,MAS,Shatabdi,No_Special_Consideration,No,early,Adult
4,951,18,3,77,8,6,244,0.0512820512820512,50.05263157894737,0,3AC,Premium Tatkal,LKO,MAS,Express,Defense Quota,No,early,Adult
4,1126,5,8,436,8,3,244,0.0091533180778032,187.66666666666663,1,1AC,Ladies,LKO,CNB,Superfast,Defense Quota,Yes,early,Child
5,465,14,43,34,5,4,244,0.1428571428571428,31.0,1,2AC,Premium Tatkal,NDLS,MMCT,Rajdhani,Senior Citizen,Yes,early,Senior Citizen
3,1313,5,15,482,5,0,244,0.0062111801242236,218.83333333333337,0,2AC,General,CSMT,JHS,Rajdhani,Defense Quota,No,early,Child
4,190,11,21,82,1,4,244,0.0481927710843373,15.833333333333334,0,2AC,Ladies,LTT,MAS,Shatabdi,Senior Citizen,No,early,Senior Citizen
3,748,13,20,304,1,2,244,0.0098360655737704,53.42857142857143,0,Sleeper,Tatkal,UMB,SBC,Express,No_Special_Consideration,No,early,Adult
5,1607,6,42,247,8,5,244,0.0201612903225806,229.57142857142856,1,2AC,Tatkal,MMCT,PNBE,Superfast,No_Special_Consideration,Yes,early,Adult
5,1376,13,14,177,11,0,244,0.0280898876404494,98.28571428571428,1,1AC,General,NDLS,JP,Rajdhani,Defense Quota,Yes,early,Senior Citizen
4,652,19,21,396,5,4,244,0.0100755667506297,32.6,0,2AC,Ladies,ADI,PNBE,Rajdhani,Senior Citizen,No,early,Senior Citizen
2,501,11,42,127,2,6,244,0.015625,41.75,1,3AC,Tatkal,JHS,KOAA,Superfast,Defense Quota,Yes,early,Child
5,1235,18,29,363,2,1,244,0.0137362637362637,65.0,1,2AC,Tatkal,BCT,BCT,Superfast,Senior Citizen,Yes,early,Adult
2,1175,15,45,253,3,2,244,0.0078740157480314,73.4375,0,1AC,Tatkal,CNB,JU,Rajdhani,Senior Citizen,No,early,Child
5,517,18,38,363,12,2,244,0.0137362637362637,27.210526315789473,0,Sleeper,Premium Tatkal,MAS,JU,Rajdhani,No_Special_Consideration,No,early,Adult
2,957,18,15,76,4,1,244,0.0259740259740259,50.36842105263158,1,1AC,Ladies,BCT,NJP,Superfast,Defense Quota,Yes,early,Child
5,742,3,30,366,9,4,244,0.0136239782016348,185.5,1,3AC,Tatkal,JP,MMCT,Express,No_Special_Consideration,Yes,early,Child
2,1181,8,44,112,5,1,244,0.0176991150442477,131.22222222222223,1,3AC,General,ADI,SBC,Shatabdi,No_Special_Consideration,Yes,early,Child
3,548,15,2,348,8,3,244,0.0085959885386819,34.25,1,1AC,Ladies,UMB,MAS,Express,Senior Citizen,Yes,early,Adult
5,1763,6,29,317,8,0,244,0.0157232704402515,251.8571428571429,1,Sleeper,Tatkal,SC,JU,Express,No_Special_Consideration,Yes,early,Senior Citizen
5,798,6,28,68,4,0,244,0.072463768115942,114.0,1,Sleeper,General,BCT,GKP,Rajdhani,Senior Citizen,Yes,early,Child
2,1172,13,26,442,1,1,244,0.0045146726862302,83.71428571428571,0,1AC,General,BSB,GKP,Express,Senior Citizen,No,early,Adult
1,893,3,43,237,4,6,244,0.0042016806722689,223.25,0,2AC,Premium Tatkal,ADI,ADI,Rajdhani,Senior Citizen,No,early,Adult
4,1457,8,46,178,5,4,244,0.0223463687150838,161.88888888888889,0,Sleeper,Tatkal,BSB,SBC,Shatabdi,No_Special_Consideration,No,early,Adult
3,948,9,6,65,8,4,244,0.0454545454545454,94.8,1,2AC,Premium Tatkal,UMB,MMCT,Express,Defense Quota,Yes,early,Child
2,735,7,17,142,11,5,244,0.0139860139860139,91.875,0,1AC,Tatkal,ASR,KOAA,Rajdhani,Senior Citizen,No,early,Child
1,863,13,41,134,7,6,244,0.0074074074074074,61.642857142857146,0,3AC,General,JU,NDLS,Rajdhani,No_Special_Consideration,No,early,Child
4,1008,4,24,327,9,0,244,0.0121951219512195,201.6,0,2AC,General,BBS,ADI,Express,Defense Quota,No,early,Adult
2,1569,6,28,467,2,1,244,0.0042735042735042,224.1428571428571,1,2AC,Ladies,LKO,BSB,Express,Defense Quota,Yes,early,Adult
5,232,16,45,11,7,1,244,0.4166666666666667,13.647058823529411,1,Sleeper,Ladies,ASR,HWH,Superfast,No_Special_Consideration,Yes,early,Child
4,1989,13,42,106,12,1,244,0.0373831775700934,142.07142857142858,1,Sleeper,Tatkal,LTT,BCT,Superfast,Senior Citizen,Yes,early,Senior Citizen
3,982,8,18,71,9,4,244,0.0416666666666666,109.11111111111111,1,1AC,Ladies,HWH,BSB,Express,Defense Quota,Yes,early,Senior Citizen
5,1966,17,6,1,5,5,244,2.5,109.22222222222224,0,2AC,General,LKO,LTT,Shatabdi,Senior Citizen,No,early,Child
2,753,10,34,183,10,5,244,0.0108695652173913,68.45454545454545,0,2AC,General,CNB,JP,Express,Defense Quota,No,early,Senior Citizen
2,1849,7,35,392,6,6,244,0.005089058524173,231.125,1,3AC,General,UMB,GKP,Superfast,Defense Quota,Yes,early,Senior Citizen
2,599,19,30,456,5,3,244,0.0043763676148796,29.95,0,2AC,General,SBC,HWH,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
2,506,14,25,36,10,2,244,0.054054054054054,33.733333333333334,1,2AC,Premium Tatkal,ASR,MMCT,Superfast,Defense Quota,Yes,early,Senior Citizen
4,506,9,15,380,5,4,244,0.0104986876640419,50.6,0,3AC,Tatkal,LKO,BSB,Shatabdi,No_Special_Consideration,No,early,Child
5,702,15,40,129,2,5,244,0.0384615384615384,43.875,1,Sleeper,Ladies,SBC,SC,Rajdhani,Senior Citizen,Yes,early,Senior Citizen
2,911,9,33,329,3,0,244,0.006060606060606,91.1,1,3AC,Tatkal,GKP,GKP,Shatabdi,No_Special_Consideration,Yes,early,Child
5,1384,15,9,290,8,3,244,0.0171821305841924,86.5,1,3AC,General,CNB,LTT,Superfast,Defense Quota,Yes,early,Child
4,441,15,44,167,1,2,244,0.0238095238095238,27.5625,1,1AC,Premium Tatkal,CSMT,LKO,Shatabdi,No_Special_Consideration,Yes,early,Child
1,442,16,37,49,9,4,244,0.02,26.0,0,3AC,Premium Tatkal,GKP,JHS,Superfast,Senior Citizen,No,early,Adult
4,877,9,21,29,5,0,244,0.1333333333333333,87.7,1,3AC,Tatkal,MMCT,JHS,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
1,440,14,45,239,3,0,244,0.0041666666666666,29.333333333333332,0,1AC,Tatkal,JHS,MAS,Rajdhani,No_Special_Consideration,No,early,Child
2,708,17,35,113,6,5,244,0.0175438596491228,39.333333333333336,1,2AC,Premium Tatkal,UMB,MMCT,Superfast,Senior Citizen,Yes,early,Child
3,977,15,4,212,6,6,244,0.0140845070422535,61.0625,1,1AC,Premium Tatkal,JHS,JP,Express,No_Special_Consideration,Yes,early,Child
4,660,11,45,66,2,1,244,0.0597014925373134,55.0,0,Sleeper,Ladies,ADI,CNB,Express,Senior Citizen,No,early,Senior Citizen
2,209,19,31,387,11,2,244,0.0051546391752577,10.45,0,3AC,Premium Tatkal,BSB,KOAA,Express,Defense Quota,No,early,Child
5,977,10,35,155,10,3,244,0.032051282051282,88.81818181818181,1,2AC,Ladies,KOAA,KOAA,Superfast,No_Special_Consideration,Yes,early,Senior Citizen
2,328,18,33,224,9,0,244,0.0088888888888888,17.263157894736842,1,2AC,Tatkal,CNB,HWH,Express,Senior Citizen,Yes,early,Senior Citizen
1,576,6,20,113,5,4,244,0.0087719298245614,82.28571428571429,1,Sleeper,Premium Tatkal,SC,ASR,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
2,784,13,25,123,9,3,244,0.0161290322580645,56.0,1,2AC,Tatkal,HWH,MAS,Superfast,Defense Quota,Yes,early,Senior Citizen
5,1987,16,16,474,8,0,244,0.0105263157894736,116.88235294117646,1,1AC,Premium Tatkal,PNBE,NJP,Shatabdi,Defense Quota,Yes,early,Senior Citizen
1,856,6,41,455,3,3,244,0.0021929824561403,122.28571428571428,1,1AC,General,LTT,CSMT,Shatabdi,Defense Quota,Yes,early,Adult
1,1082,19,18,34,5,3,244,0.0285714285714285,54.1,0,2AC,Premium Tatkal,ADI,GKP,Rajdhani,Senior Citizen,No,early,Senior Citizen
5,898,6,24,217,3,6,244,0.0229357798165137,128.28571428571428,1,3AC,General,PNBE,MAS,Shatabdi,Defense Quota,Yes,early,Senior Citizen
4,1417,4,20,409,1,6,244,0.0097560975609756,283.4,0,3AC,Ladies,BSB,BSB,Rajdhani,Defense Quota,No,early,Adult
5,605,8,32,486,1,1,244,0.0102669404517453,67.22222222222223,0,1AC,General,MMCT,BSB,Rajdhani,Defense Quota,No,early,Senior Citizen
1,472,13,3,277,7,0,244,0.0035971223021582,33.714285714285715,1,1AC,Ladies,UMB,JHS,Shatabdi,No_Special_Consideration,Yes,early,Adult
3,1137,13,23,435,6,0,244,0.0068807339449541,81.21428571428571,1,1AC,General,SC,PNBE,Shatabdi,Defense Quota,Yes,early,Child
4,1681,17,22,348,6,4,244,0.0114613180515759,93.38888888888889,0,2AC,Ladies,JU,CNB,Shatabdi,No_Special_Consideration,No,early,Senior Citizen
4,1582,13,4,473,6,4,244,0.0084388185654008,113.0,1,1AC,Premium Tatkal,BBS,JP,Superfast,Senior Citizen,Yes,early,Senior Citizen
2,1329,11,13,8,4,6,244,0.2222222222222222,110.75,1,3AC,Premium Tatkal,JU,GKP,Rajdhani,Defense Quota,Yes,early,Adult
5,758,5,44,2,5,5,244,1.6666666666666667,126.33333333333331,1,Sleeper,Premium Tatkal,BSB,BBS,Rajdhani,Senior Citizen,Yes,early,Child
4,687,4,37,413,7,3,244,0.0096618357487922,137.4,0,3AC,Premium Tatkal,MMCT,GKP,Superfast,Senior Citizen,No,early,Adult
3,1422,3,6,40,6,3,244,0.073170731707317,355.5,0,2AC,Tatkal,JHS,PNBE,Rajdhani,Senior Citizen,No,early,Senior Citizen
2,56,8,38,184,12,4,244,0.0108108108108108,6.222222222222222,0,2AC,Premium Tatkal,JP,CSMT,Superfast,Defense Quota,No,early,Adult
2,587,3,21,100,3,0,244,0.0198019801980198,146.75,1,1AC,Premium Tatkal,SBC,NJP,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
2,856,10,25,25,12,5,244,0.0769230769230769,77.81818181818181,1,1AC,Ladies,JHS,CNB,Superfast,Defense Quota,Yes,early,Adult
4,1465,16,28,169,7,5,244,0.0235294117647058,86.17647058823529,0,Sleeper,Premium Tatkal,ADI,NJP,Rajdhani,Senior Citizen,No,early,Adult
4,1246,7,6,51,10,5,244,0.0769230769230769,155.75,0,2AC,General,MAS,CNB,Rajdhani,Defense Quota,No,early,Adult
3,1073,6,15,38,4,4,244,0.0769230769230769,153.28571428571428,1,1AC,General,BBS,JU,Rajdhani,No_Special_Consideration,Yes,early,Adult
4,742,4,6,24,10,1,244,0.16,148.4,0,2AC,Tatkal,LTT,PNBE,Express,No_Special_Consideration,No,early,Adult
3,1313,9,30,47,8,3,244,0.0625,131.3,0,Sleeper,Ladies,BSB,JP,Rajdhani,Senior Citizen,No,early,Child
3,1493,2,31,254,11,5,244,0.0117647058823529,497.6666666666667,1,Sleeper,General,BSB,UMB,Superfast,Senior Citizen,Yes,early,Adult
1,1365,6,14,396,4,0,244,0.0025188916876574,195.0,1,2AC,Premium Tatkal,SC,BSB,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
3,476,5,4,374,2,2,244,0.008,79.33333333333333,0,3AC,Premium Tatkal,CNB,NJP,Express,No_Special_Consideration,No,early,Adult
2,568,2,34,459,12,1,244,0.0043478260869565,189.33333333333337,0,3AC,Tatkal,SBC,HWH,Rajdhani,Senior Citizen,No,early,Child
4,830,8,7,91,10,2,244,0.0434782608695652,92.22222222222224,0,Sleeper,General,BSB,CNB,Express,No_Special_Consideration,No,early,Adult
3,1145,16,21,38,8,1,244,0.0769230769230769,67.3529411764706,1,1AC,General,PNBE,JHS,Rajdhani,No_Special_Consideration,Yes,early,Adult
2,247,4,20,320,1,0,244,0.0062305295950155,49.4,0,1AC,Premium Tatkal,MMCT,UMB,Shatabdi,Senior Citizen,No,early,Child
3,142,5,36,90,10,1,244,0.0329670329670329,23.666666666666668,0,2AC,General,CNB,PNBE,Express,Defense Quota,No,early,Senior Citizen
1,1284,19,40,276,11,2,244,0.003610108303249,64.2,0,2AC,General,CNB,HWH,Superfast,Defense Quota,No,early,Child
2,1459,2,6,32,4,4,244,0.0606060606060606,486.3333333333333,0,2AC,Tatkal,SBC,ADI,Rajdhani,Defense Quota,No,early,Child
2,1866,8,47,111,2,6,244,0.0178571428571428,207.33333333333337,1,1AC,General,HWH,GKP,Express,Senior Citizen,Yes,early,Child
4,401,15,8,91,8,6,244,0.0434782608695652,25.0625,1,1AC,Premium Tatkal,ASR,JP,Rajdhani,Senior Citizen,Yes,early,Senior Citizen
1,1341,17,25,110,4,1,244,0.009009009009009,74.5,1,2AC,Tatkal,MAS,SC,Shatabdi,Defense Quota,Yes,early,Adult
1,1349,6,17,205,8,2,244,0.0048543689320388,192.71428571428572,0,Sleeper,General,BBS,UMB,Superfast,Senior Citizen,No,early,Adult
1,103,15,26,177,2,3,244,0.0056179775280898,6.4375,1,2AC,General,JU,ADI,Express,Defense Quota,Yes,early,Adult
5,423,14,21,330,9,3,244,0.0151057401812688,28.2,0,3AC,Premium Tatkal,CSMT,HWH,Rajdhani,No_Special_Consideration,No,early,Adult
1,1684,4,46,281,7,1,244,0.0035460992907801,336.8,0,3AC,Ladies,SBC,JHS,Shatabdi,No_Special_Consideration,No,early,Adult
4,383,13,6,270,3,0,244,0.014760147601476,27.357142857142858,0,Sleeper,General,GKP,CSMT,Shatabdi,No_Special_Consideration,No,early,Senior Citizen
2,1154,6,3,24,5,1,244,0.08,164.85714285714286,0,2AC,General,HWH,UMB,Shatabdi,No_Special_Consideration,No,early,Child
